,state,location,so2,no2,rspm,spm,date,New Date,year,month
179282,Andhra Pradesh,Visakhapatnam,7.9,30.7,89.0,182.0,1/1/2007,2013-01-01,2013,1
179283,Andhra Pradesh,Visakhapatnam,10.2,32.2,93.0,193.0,1/1/2007,2013-01-01,2013,1
179285,Andhra Pradesh,Visakhapatnam,11.4,30.9,107.0,212.0,1/1/2007,2013-01-01,2013,1
179344,Andhra Pradesh,Visakhapatnam,10.3,33.3,99.0,201.0,1/1/2007,2013-01-01,2013,1
179369,Andhra Pradesh,Visakhapatnam,11.5,29.0,99.0,195.0,1/1/2007,2013-01-01,2013,1
179370,Andhra Pradesh,Visakhapatnam,8.5,30.3,71.0,155.0,1/1/2007,2013-01-01,2013,1
179371,Andhra Pradesh,Visakhapatnam,8.2,26.7,88.0,171.0,1/2/2007,2013-01-02,2013,1
179372,Andhra Pradesh,Visakhapatnam,9.6,30.0,95.0,190.0,1/2/2007,2013-01-02,2013,1
179373,Andhra Pradesh,Visakhapatnam,8.9,30.5,103.0,211.0,1/2/2007,2013-01-02,2013,1
179374,Andhra Pradesh,Visakhapatnam,9.5,32.3,92.0,187.0,1/2/2007,2013-01-02,2013,1
179375,Andhra Pradesh,Visakhapatnam,8.9,33.7,80.0,162.0,1/2/2007,2013-01-02,2013,1
179389,Andhra Pradesh,Visakhapatnam,8.0,30.5,79.0,158.0,1/2/2007,2013-01-02,2013,1
179390,Andhra Pradesh,Visakhapatnam,8.7,31.7,88.0,181.0,1/3/2007,2013-01-03,2013,1
179391,Andhra Pradesh,Visakhapatnam,8.5,32.9,81.0,169.0,1/3/2007,2013-01-03,2013,1
179393,Andhra Pradesh,Visakhapatnam,8.6,30.2,94.0,194.0,1/3/2007,2013-01-03,2013,1
179409,Andhra Pradesh,Visakhapatnam,9.0,31.9,102.0,205.0,1/3/2007,2013-01-03,2013,1
179476,Andhra Pradesh,Visakhapatnam,8.4,30.7,81.0,168.0,1/3/2007,2013-01-03,2013,1
179530,Andhra Pradesh,Visakhapatnam,9.0,30.3,76.0,155.0,1/3/2007,2013-01-03,2013,1
179552,Andhra Pradesh,Visakhapatnam,7.6,30.2,95.0,198.0,1/4/2007,2013-01-04,2013,1
179600,Andhra Pradesh,Visakhapatnam,8.7,30.3,83.0,171.0,1/4/2007,2013-01-04,2013,1
179601,Andhra Pradesh,Visakhapatnam,8.7,30.7,104.0,213.0,1/4/2007,2013-01-04,2013,1
179622,Andhra Pradesh,Visakhapatnam,8.4,31.1,101.0,207.0,1/4/2007,2013-01-04,2013,1
179623,Andhra Pradesh,Visakhapatnam,8.5,31.4,84.0,174.0,1/4/2007,2013-01-04,2013,1
179624,Andhra Pradesh,Visakhapatnam,7.8,27.3,69.0,140.0,1/4/2007,2013-01-04,2013,1
179625,Andhra Pradesh,Visakhapatnam,8.0,27.9,90.0,184.0,1/5/2007,2013-01-05,2013,1
179626,Andhra Pradesh,Visakhapatnam,7.9,28.5,90.0,186.0,1/5/2007,2013-01-05,2013,1
179627,Andhra Pradesh,Visakhapatnam,8.4,32.3,79.0,165.0,1/5/2007,2013-01-05,2013,1
179628,Andhra Pradesh,Visakhapatnam,8.5,32.5,94.0,194.0,1/5/2007,2013-01-05,2013,1
179641,Andhra Pradesh,Visakhapatnam,9.0,31.1,122.0,241.0,1/5/2007,2013-01-05,2013,1
179642,Andhra Pradesh,Visakhapatnam,8.6,30.4,83.0,156.0,1/5/2007,2013-01-05,2013,1
179740,Andhra Pradesh,Visakhapatnam,8.6,31.1,86.0,175.0,1/6/2007,2013-01-06,2013,1
179741,Andhra Pradesh,Visakhapatnam,8.6,30.4,91.0,187.0,1/6/2007,2013-01-06,2013,1
179742,Andhra Pradesh,Visakhapatnam,8.4,33.2,125.0,241.0,1/6/2007,2013-01-06,2013,1
179744,Andhra Pradesh,Visakhapatnam,9.2,32.2,86.0,173.0,1/6/2007,2013-01-06,2013,1
179762,Andhra Pradesh,Visakhapatnam,9.8,28.7,92.0,183.0,1/6/2007,2013-01-06,2013,1
179763,Andhra Pradesh,Visakhapatnam,8.1,30.0,82.0,166.0,1/6/2007,2013-01-06,2013,1
179826,Andhra Pradesh,Visakhapatnam,8.1,27.3,93.0,185.0,1/7/2007,2013-01-07,2013,1
179827,Andhra Pradesh,Visakhapatnam,8.5,29.3,93.0,191.0,1/7/2007,2013-01-07,2013,1
179889,Andhra Pradesh,Visakhapatnam,7.6,27.4,92.0,186.0,1/7/2007,2013-01-07,2013,1
179949,Andhra Pradesh,Visakhapatnam,7.8,29.1,94.0,193.0,1/7/2007,2013-01-07,2013,1
179985,Andhra Pradesh,Visakhapatnam,7.9,29.0,83.0,168.0,1/7/2007,2013-01-07,2013,1
179986,Andhra Pradesh,Visakhapatnam,8.1,28.3,81.0,162.0,1/7/2007,2013-01-07,2013,1
179987,Andhra Pradesh,Visakhapatnam,8.2,32.9,79.0,163.0,1/8/2007,2013-01-08,2013,1
179989,Andhra Pradesh,Visakhapatnam,8.3,31.9,88.0,173.0,1/8/2007,2013-01-08,2013,1
180000,Andhra Pradesh,Visakhapatnam,8.7,32.0,94.0,195.0,1/8/2007,2013-01-08,2013,1
180047,Andhra Pradesh,Visakhapatnam,8.4,31.6,101.0,205.0,1/8/2007,2013-01-08,2013,1
180095,Andhra Pradesh,Visakhapatnam,8.0,32.1,89.0,178.0,1/8/2007,2013-01-08,2013,1
180127,Andhra Pradesh,Visakhapatnam,7.2,28.1,78.0,157.0,1/8/2007,2013-01-08,2013,1
180128,Andhra Pradesh,Visakhapatnam,8.5,29.3,88.0,176.0,1/9/2007,2013-01-09,2013,1
180146,Andhra Pradesh,Visakhapatnam,8.1,30.9,88.0,178.0,1/9/2007,2013-01-09,2013,1
180187,Andhra Pradesh,Visakhapatnam,9.0,31.2,80.0,160.0,1/9/2007,2013-01-09,2013,1
180188,Andhra Pradesh,Visakhapatnam,8.7,31.5,112.0,219.0,1/9/2007,2013-01-09,2013,1
180189,Andhra Pradesh,Visakhapatnam,8.4,30.3,95.0,194.0,1/9/2007,2013-01-09,2013,1
180191,Andhra Pradesh,Visakhapatnam,7.8,29.9,78.0,152.0,1/9/2007,2013-01-09,2013,1
180252,Andhra Pradesh,Visakhapatnam,9.2,32.6,93.0,192.0,1/10/2007,2013-01-10,2013,1
180253,Andhra Pradesh,Visakhapatnam,8.8,31.2,84.0,166.0,1/10/2007,2013-01-10,2013,1
180274,Andhra Pradesh,Visakhapatnam,9.4,31.7,81.0,166.0,1/10/2007,2013-01-10,2013,1
180337,Andhra Pradesh,Visakhapatnam,9.1,31.6,98.0,199.0,1/10/2007,2013-01-10,2013,1
180393,Andhra Pradesh,Visakhapatnam,7.9,27.4,86.0,172.0,1/10/2007,2013-01-10,2013,1
180394,Andhra Pradesh,Visakhapatnam,8.8,32.6,82.0,163.0,1/10/2007,2013-01-10,2013,1
180450,Andhra Pradesh,Visakhapatnam,8.3,29.4,87.0,172.0,1/11/2007,2013-01-11,2013,1
180471,Andhra Pradesh,Visakhapatnam,8.0,29.6,92.0,189.0,1/11/2007,2013-01-11,2013,1
180472,Andhra Pradesh,Visakhapatnam,8.2,30.4,92.0,185.0,1/11/2007,2013-01-11,2013,1
180547,Andhra Pradesh,Visakhapatnam,8.5,31.1,103.0,210.0,1/11/2007,2013-01-11,2013,1
180548,Andhra Pradesh,Visakhapatnam,8.4,30.5,81.0,166.0,1/11/2007,2013-01-11,2013,1
180549,Andhra Pradesh,Visakhapatnam,7.3,28.7,77.0,158.0,1/11/2007,2013-01-11,2013,1
180551,Andhra Pradesh,Visakhapatnam,10.3,30.9,138.0,294.0,1/12/2007,2013-01-12,2013,1
180613,Andhra Pradesh,Visakhapatnam,9.7,30.9,87.0,173.0,1/12/2007,2013-01-12,2013,1
180632,Andhra Pradesh,Visakhapatnam,10.2,32.3,112.0,232.0,1/12/2007,2013-01-12,2013,1
180633,Andhra Pradesh,Visakhapatnam,10.3,30.9,150.0,301.0,1/12/2007,2013-01-12,2013,1
180634,Andhra Pradesh,Visakhapatnam,10.5,30.5,117.0,231.0,1/12/2007,2013-01-12,2013,1
180635,Andhra Pradesh,Visakhapatnam,8.9,29.5,75.0,163.0,1/12/2007,2013-01-12,2013,1
180654,Andhra Pradesh,Visakhapatnam,8.0,30.8,95.0,185.0,1/13/2007,2013-01-13,2013,1
180655,Andhra Pradesh,Visakhapatnam,10.3,32.0,82.0,169.0,1/13/2007,2013-01-13,2013,1
180689,Andhra Pradesh,Visakhapatnam,10.5,32.6,116.0,234.0,1/13/2007,2013-01-13,2013,1
180756,Andhra Pradesh,Visakhapatnam,9.7,28.3,123.0,249.0,1/13/2007,2013-01-13,2013,1
180757,Andhra Pradesh,Visakhapatnam,10.7,28.6,112.0,231.0,1/13/2007,2013-01-13,2013,1
180798,Andhra Pradesh,Visakhapatnam,8.4,30.5,,189.75232678386763,1/13/2007,2013-01-13,2013,1
180821,Andhra Pradesh,Visakhapatnam,8.6,31.1,95.0,187.0,1/16/2007,2013-01-16,2013,1
180859,Andhra Pradesh,Visakhapatnam,11.0,31.3,87.0,184.0,1/16/2007,2013-01-16,2013,1
180862,Andhra Pradesh,Visakhapatnam,11.1,31.3,101.0,209.0,1/16/2007,2013-01-16,2013,1
180863,Andhra Pradesh,Visakhapatnam,10.2,30.3,119.0,239.0,1/16/2007,2013-01-16,2013,1
180864,Andhra Pradesh,Visakhapatnam,8.7,30.8,115.0,234.0,1/16/2007,2013-01-16,2013,1
180882,Andhra Pradesh,Visakhapatnam,10.2,28.4,74.0,158.0,1/16/2007,2013-01-16,2013,1
180883,Andhra Pradesh,Visakhapatnam,8.8,30.6,94.0,184.0,1/19/2007,2013-01-19,2013,1
180884,Andhra Pradesh,Visakhapatnam,10.8,32.2,89.0,184.0,1/19/2007,2013-01-19,2013,1
180886,Andhra Pradesh,Visakhapatnam,8.6,31.4,103.0,212.0,1/19/2007,2013-01-19,2013,1
180896,Andhra Pradesh,Visakhapatnam,8.6,33.2,113.0,233.0,1/19/2007,2013-01-19,2013,1
180897,Andhra Pradesh,Visakhapatnam,10.0,31.9,81.0,169.0,1/19/2007,2013-01-19,2013,1
180898,Andhra Pradesh,Visakhapatnam,12.4,30.6,75.0,158.0,1/19/2007,2013-01-19,2013,1
180907,Andhra Pradesh,Visakhapatnam,8.0,29.7,89.0,173.0,1/22/2007,2013-01-22,2013,1
180908,Andhra Pradesh,Visakhapatnam,9.5,30.0,95.0,191.0,1/22/2007,2013-01-22,2013,1
180959,Andhra Pradesh,Visakhapatnam,7.7,30.1,109.0,216.0,1/22/2007,2013-01-22,2013,1
180992,Andhra Pradesh,Visakhapatnam,9.3,32.0,112.0,228.0,1/22/2007,2013-01-22,2013,1
180993,Andhra Pradesh,Visakhapatnam,8.8,24.5,95.0,203.0,1/22/2007,2013-01-22,2013,1
180994,Andhra Pradesh,Visakhapatnam,8.3,29.8,73.0,155.0,1/22/2007,2013-01-22,2013,1
180996,Andhra Pradesh,Visakhapatnam,8.5,29.2,91.0,178.0,1/25/2007,2013-01-25,2013,1
181007,Andhra Pradesh,Visakhapatnam,9.1,29.8,96.0,193.0,1/25/2007,2013-01-25,2013,1
181008,Andhra Pradesh,Visakhapatnam,9.2,30.5,103.0,205.0,1/25/2007,2013-01-25,2013,1
181009,Andhra Pradesh,Visakhapatnam,9.3,29.3,103.0,208.0,1/25/2007,2013-01-25,2013,1
181027,Andhra Pradesh,Visakhapatnam,11.3,28.5,94.0,190.0,1/25/2007,2013-01-25,2013,1
181028,Andhra Pradesh,Visakhapatnam,8.3,30.4,73.0,155.0,1/25/2007,2013-01-25,2013,1
181124,Andhra Pradesh,Visakhapatnam,8.1,29.4,92.0,180.0,1/28/2007,2013-01-28,2013,1
181131,Andhra Pradesh,Visakhapatnam,9.3,30.7,103.0,206.0,1/28/2007,2013-01-28,2013,1
181132,Andhra Pradesh,Visakhapatnam,8.3,29.7,109.0,214.0,1/28/2007,2013-01-28,2013,1
181133,Andhra Pradesh,Visakhapatnam,9.1,32.2,110.0,225.0,1/28/2007,2013-01-28,2013,1
181135,Andhra Pradesh,Visakhapatnam,8.1,31.6,102.0,208.0,1/28/2007,2013-01-28,2013,1
181144,Andhra Pradesh,Visakhapatnam,8.4,30.0,71.0,157.0,1/28/2007,2013-01-28,2013,1
181145,Andhra Pradesh,Visakhapatnam,8.3,30.8,71.0,139.0,2/4/2007,2013-02-04,2013,2
181146,Andhra Pradesh,Visakhapatnam,8.2,30.8,87.0,178.0,2/13/2007,2013-02-13,2013,2
181197,Andhra Pradesh,Visakhapatnam,8.2,31.4,85.0,176.0,2/13/2007,2013-02-13,2013,2
181198,Andhra Pradesh,Visakhapatnam,9.4,31.6,100.0,192.0,2/13/2007,2013-02-13,2013,2
181217,Andhra Pradesh,Visakhapatnam,9.5,32.4,84.0,175.0,2/13/2007,2013-02-13,2013,2
181266,Andhra Pradesh,Visakhapatnam,8.3,31.2,75.0,149.0,2/13/2007,2013-02-13,2013,2
181267,Andhra Pradesh,Visakhapatnam,8.8,31.6,79.0,163.0,2/13/2007,2013-02-13,2013,2
181268,Andhra Pradesh,Visakhapatnam,7.5,27.5,88.0,180.0,2/16/2007,2013-02-16,2013,2
181285,Andhra Pradesh,Visakhapatnam,8.9,30.8,94.0,194.0,2/16/2007,2013-02-16,2013,2
181286,Andhra Pradesh,Visakhapatnam,8.7,31.1,92.0,192.0,2/16/2007,2013-02-16,2013,2
181344,Andhra Pradesh,Visakhapatnam,7.9,31.3,103.0,213.0,2/16/2007,2013-02-16,2013,2
181380,Andhra Pradesh,Visakhapatnam,8.2,30.4,84.0,175.0,2/16/2007,2013-02-16,2013,2
181384,Andhra Pradesh,Visakhapatnam,7.5,30.9,82.0,168.0,2/16/2007,2013-02-16,2013,2
181385,Andhra Pradesh,Visakhapatnam,7.6,27.3,86.0,168.0,2/19/2007,2013-02-19,2013,2
181386,Andhra Pradesh,Visakhapatnam,8.2,30.6,81.0,168.0,2/19/2007,2013-02-19,2013,2
181388,Andhra Pradesh,Visakhapatnam,8.8,31.1,99.0,205.0,2/19/2007,2013-02-19,2013,2
181391,Andhra Pradesh,Visakhapatnam,8.8,32.1,108.0,216.0,2/19/2007,2013-02-19,2013,2
181392,Andhra Pradesh,Visakhapatnam,8.3,30.7,86.0,171.0,2/19/2007,2013-02-19,2013,2
181393,Andhra Pradesh,Visakhapatnam,8.8,30.4,75.0,154.0,2/19/2007,2013-02-19,2013,2
181394,Andhra Pradesh,Visakhapatnam,8.0,27.1,89.0,175.0,2/22/2007,2013-02-22,2013,2
181395,Andhra Pradesh,Visakhapatnam,7.8,30.1,103.0,205.0,2/22/2007,2013-02-22,2013,2
181396,Andhra Pradesh,Visakhapatnam,8.6,31.3,96.0,192.0,2/22/2007,2013-02-22,2013,2
181397,Andhra Pradesh,Visakhapatnam,8.4,31.5,101.0,207.0,2/22/2007,2013-02-22,2013,2
181422,Andhra Pradesh,Visakhapatnam,9.2,29.5,87.0,176.0,2/22/2007,2013-02-22,2013,2
181477,Andhra Pradesh,Visakhapatnam,7.7,29.4,74.0,151.0,2/22/2007,2013-02-22,2013,2
181478,Andhra Pradesh,Visakhapatnam,7.8,27.3,91.0,178.0,2/25/2007,2013-02-25,2013,2
181498,Andhra Pradesh,Visakhapatnam,8.0,29.1,99.0,194.0,2/25/2007,2013-02-25,2013,2
181545,Andhra Pradesh,Visakhapatnam,8.5,28.0,96.0,190.0,2/25/2007,2013-02-25,2013,2
181568,Andhra Pradesh,Visakhapatnam,9.6,28.6,102.0,210.0,2/25/2007,2013-02-25,2013,2
181604,Andhra Pradesh,Visakhapatnam,8.2,31.3,77.0,160.0,2/25/2007,2013-02-25,2013,2
181626,Andhra Pradesh,Visakhapatnam,8.4,31.6,74.0,155.0,2/25/2007,2013-02-25,2013,2
181663,Andhra Pradesh,Visakhapatnam,8.2,26.8,91.0,177.0,2/28/2007,2013-02-28,2013,2
181664,Andhra Pradesh,Visakhapatnam,8.0,31.3,87.0,178.0,2/28/2007,2013-02-28,2013,2
181665,Andhra Pradesh,Visakhapatnam,7.7,32.2,96.0,198.0,2/28/2007,2013-02-28,2013,2
181667,Andhra Pradesh,Visakhapatnam,8.3,32.6,91.0,177.0,2/28/2007,2013-02-28,2013,2
181670,Andhra Pradesh,Visakhapatnam,7.7,32.2,80.0,164.0,2/28/2007,2013-02-28,2013,2
181671,Andhra Pradesh,Visakhapatnam,7.3,27.6,76.0,149.0,2/28/2007,2013-02-28,2013,2
181672,Andhra Pradesh,Visakhapatnam,8.2,30.8,93.0,190.0,3/13/2007,2013-03-13,2013,3
181673,Andhra Pradesh,Visakhapatnam,8.0,31.1,85.0,173.0,3/13/2007,2013-03-13,2013,3
181674,Andhra Pradesh,Visakhapatnam,9.8,28.4,93.0,181.0,3/13/2007,2013-03-13,2013,3
181675,Andhra Pradesh,Visakhapatnam,8.4,31.4,104.0,213.0,3/13/2007,2013-03-13,2013,3
181676,Andhra Pradesh,Visakhapatnam,8.0,30.4,79.0,164.0,3/13/2007,2013-03-13,2013,3
181692,Andhra Pradesh,Visakhapatnam,7.6,29.2,72.0,148.0,3/13/2007,2013-03-13,2013,3
181759,Andhra Pradesh,Visakhapatnam,7.7,29.8,100.0,205.0,3/16/2007,2013-03-16,2013,3
181789,Andhra Pradesh,Visakhapatnam,8.8,30.2,81.0,167.0,3/16/2007,2013-03-16,2013,3
181804,Andhra Pradesh,Visakhapatnam,7.9,30.1,94.0,182.0,3/16/2007,2013-03-16,2013,3
181805,Andhra Pradesh,Visakhapatnam,8.2,30.7,98.0,201.0,3/16/2007,2013-03-16,2013,3
181845,Andhra Pradesh,Visakhapatnam,8.3,29.6,81.0,167.0,3/16/2007,2013-03-16,2013,3
181846,Andhra Pradesh,Visakhapatnam,8.0,28.3,75.0,156.0,3/16/2007,2013-03-16,2013,3
181870,Andhra Pradesh,Visakhapatnam,7.6,28.5,96.0,191.0,3/19/2007,2013-03-19,2013,3
181914,Andhra Pradesh,Visakhapatnam,8.0,30.8,82.0,167.0,3/19/2007,2013-03-19,2013,3
181915,Andhra Pradesh,Visakhapatnam,8.3,31.3,94.0,196.0,3/19/2007,2013-03-19,2013,3
181920,Andhra Pradesh,Visakhapatnam,8.3,31.6,103.0,211.0,3/19/2007,2013-03-19,2013,3
181921,Andhra Pradesh,Visakhapatnam,7.9,31.1,83.0,169.0,3/19/2007,2013-03-19,2013,3
181922,Andhra Pradesh,Visakhapatnam,8.2,29.6,70.0,146.0,3/19/2007,2013-03-19,2013,3
181924,Andhra Pradesh,Visakhapatnam,7.1,28.0,90.0,181.0,3/22/2007,2013-03-22,2013,3
181946,Andhra Pradesh,Visakhapatnam,8.4,31.3,84.0,172.0,3/22/2007,2013-03-22,2013,3
182004,Andhra Pradesh,Visakhapatnam,7.9,29.7,98.0,193.0,3/22/2007,2013-03-22,2013,3
182044,Andhra Pradesh,Visakhapatnam,8.9,31.5,96.0,197.0,3/22/2007,2013-03-22,2013,3
182045,Andhra Pradesh,Visakhapatnam,7.9,30.4,79.0,159.0,3/22/2007,2013-03-22,2013,3
182046,Andhra Pradesh,Visakhapatnam,8.4,30.5,76.0,158.0,3/22/2007,2013-03-22,2013,3
182047,Andhra Pradesh,Visakhapatnam,8.0,30.9,97.0,196.0,3/25/2007,2013-03-25,2013,3
182048,Andhra Pradesh,Visakhapatnam,8.3,29.7,80.0,164.0,3/25/2007,2013-03-25,2013,3
182049,Andhra Pradesh,Visakhapatnam,8.6,30.5,88.0,189.0,3/25/2007,2013-03-25,2013,3
182050,Andhra Pradesh,Visakhapatnam,9.4,31.1,96.0,198.0,3/25/2007,2013-03-25,2013,3
182065,Andhra Pradesh,Visakhapatnam,8.4,30.7,83.0,172.0,3/25/2007,2013-03-25,2013,3
182107,Andhra Pradesh,Visakhapatnam,8.9,29.5,74.0,152.0,3/25/2007,2013-03-25,2013,3
182126,Andhra Pradesh,Visakhapatnam,7.9,31.8,105.0,210.0,3/28/2007,2013-03-28,2013,3
182128,Andhra Pradesh,Visakhapatnam,8.2,31.7,84.0,169.0,3/28/2007,2013-03-28,2013,3
182140,Andhra Pradesh,Visakhapatnam,8.5,29.7,98.0,184.0,3/28/2007,2013-03-28,2013,3
182141,Andhra Pradesh,Visakhapatnam,9.4,31.1,103.0,212.0,3/28/2007,2013-03-28,2013,3
182142,Andhra Pradesh,Visakhapatnam,8.0,31.2,83.0,169.0,3/28/2007,2013-03-28,2013,3
182144,Andhra Pradesh,Visakhapatnam,7.8,30.7,75.0,154.0,3/28/2007,2013-03-28,2013,3
182158,Andhra Pradesh,Visakhapatnam,8.5,32.0,92.0,179.0,4/1/2007,2013-04-01,2013,4
182212,Andhra Pradesh,Visakhapatnam,10.4,30.9,100.0,209.0,4/1/2007,2013-04-01,2013,4
182213,Andhra Pradesh,Visakhapatnam,11.2,31.4,105.0,217.0,4/1/2007,2013-04-01,2013,4
182231,Andhra Pradesh,Visakhapatnam,8.8,30.0,116.0,239.0,4/1/2007,2013-04-01,2013,4
182283,Andhra Pradesh,Visakhapatnam,10.4,29.9,96.0,198.0,4/1/2007,2013-04-01,2013,4
182294,Andhra Pradesh,Visakhapatnam,8.3,30.0,69.0,151.0,4/1/2007,2013-04-01,2013,4
182295,Andhra Pradesh,Visakhapatnam,7.3,27.2,90.0,177.0,4/2/2007,2013-04-02,2013,4
182296,Andhra Pradesh,Visakhapatnam,8.9,31.6,86.0,179.0,4/2/2007,2013-04-02,2013,4
182297,Andhra Pradesh,Visakhapatnam,9.0,31.5,102.0,208.0,4/2/2007,2013-04-02,2013,4
182298,Andhra Pradesh,Visakhapatnam,8.7,31.9,105.0,216.0,4/2/2007,2013-04-02,2013,4
182299,Andhra Pradesh,Visakhapatnam,8.8,31.6,80.0,171.0,4/2/2007,2013-04-02,2013,4
182300,Andhra Pradesh,Visakhapatnam,8.7,31.9,75.0,153.0,4/2/2007,2013-04-02,2013,4
182357,Andhra Pradesh,Visakhapatnam,8.5,31.3,92.0,191.0,4/3/2007,2013-04-03,2013,4
182380,Andhra Pradesh,Visakhapatnam,8.4,29.9,87.0,174.0,4/3/2007,2013-04-03,2013,4
182432,Andhra Pradesh,Visakhapatnam,7.8,29.7,100.0,204.0,4/3/2007,2013-04-03,2013,4
182433,Andhra Pradesh,Visakhapatnam,8.0,31.5,93.0,192.0,4/3/2007,2013-04-03,2013,4
182479,Andhra Pradesh,Visakhapatnam,8.2,31.4,77.0,161.0,4/3/2007,2013-04-03,2013,4
182496,Andhra Pradesh,Visakhapatnam,8.0,28.6,73.0,151.0,4/3/2007,2013-04-03,2013,4
182529,Andhra Pradesh,Visakhapatnam,8.4,30.5,91.0,187.0,4/4/2007,2013-04-04,2013,4
182534,Andhra Pradesh,Visakhapatnam,7.9,31.8,85.0,175.0,4/4/2007,2013-04-04,2013,4
182535,Andhra Pradesh,Visakhapatnam,7.4,29.6,81.0,161.0,4/4/2007,2013-04-04,2013,4
182536,Andhra Pradesh,Visakhapatnam,9.0,28.1,82.0,169.0,4/4/2007,2013-04-04,2013,4
182538,Andhra Pradesh,Visakhapatnam,7.7,28.6,77.0,154.0,4/4/2007,2013-04-04,2013,4
182554,Andhra Pradesh,Visakhapatnam,8.6,31.3,89.0,184.0,4/5/2007,2013-04-05,2013,4
182598,Andhra Pradesh,Visakhapatnam,8.1,28.3,87.0,176.0,4/5/2007,2013-04-05,2013,4
182621,Andhra Pradesh,Visakhapatnam,9.1,31.0,83.0,171.0,4/5/2007,2013-04-05,2013,4
182665,Andhra Pradesh,Visakhapatnam,9.6,31.4,97.0,197.0,4/5/2007,2013-04-05,2013,4
182672,Andhra Pradesh,Visakhapatnam,8.6,31.3,101.0,206.0,4/5/2007,2013-04-05,2013,4
182673,Andhra Pradesh,Visakhapatnam,7.8,28.6,93.0,172.0,4/5/2007,2013-04-05,2013,4
182674,Andhra Pradesh,Visakhapatnam,8.4,30.4,84.0,170.0,4/6/2007,2013-04-06,2013,4
182675,Andhra Pradesh,Visakhapatnam,7.7,29.8,91.0,177.0,4/6/2007,2013-04-06,2013,4
182676,Andhra Pradesh,Visakhapatnam,8.2,31.0,105.0,204.0,4/6/2007,2013-04-06,2013,4
182677,Andhra Pradesh,Visakhapatnam,8.3,31.6,99.0,195.0,4/6/2007,2013-04-06,2013,4
182678,Andhra Pradesh,Visakhapatnam,8.1,31.0,93.0,186.0,4/6/2007,2013-04-06,2013,4
182700,Andhra Pradesh,Visakhapatnam,8.0,29.8,86.0,167.0,4/6/2007,2013-04-06,2013,4
182764,Andhra Pradesh,Visakhapatnam,8.1,25.3,90.0,187.0,4/7/2007,2013-04-07,2013,4
182840,Andhra Pradesh,Visakhapatnam,8.6,29.8,97.0,194.0,4/7/2007,2013-04-07,2013,4
182858,Andhra Pradesh,Visakhapatnam,8.6,32.4,94.0,190.0,4/7/2007,2013-04-07,2013,4
182887,Andhra Pradesh,Visakhapatnam,7.9,29.3,95.0,197.0,4/7/2007,2013-04-07,2013,4
182940,Andhra Pradesh,Visakhapatnam,9.3,30.7,84.0,166.0,4/7/2007,2013-04-07,2013,4
182941,Andhra Pradesh,Visakhapatnam,7.9,30.4,79.0,161.0,4/7/2007,2013-04-07,2013,4
182961,Andhra Pradesh,Visakhapatnam,8.4,31.3,90.0,174.0,4/8/2007,2013-04-08,2013,4
183012,Andhra Pradesh,Visakhapatnam,8.3,32.2,87.0,173.0,4/8/2007,2013-04-08,2013,4
183013,Andhra Pradesh,Visakhapatnam,8.7,32.2,94.0,192.0,4/8/2007,2013-04-08,2013,4
183014,Andhra Pradesh,Visakhapatnam,9.3,31.6,105.0,217.0,4/8/2007,2013-04-08,2013,4
183016,Andhra Pradesh,Visakhapatnam,8.3,31.3,93.0,187.0,4/8/2007,2013-04-08,2013,4
183037,Andhra Pradesh,Visakhapatnam,8.5,31.7,82.0,146.0,4/8/2007,2013-04-08,2013,4
183038,Andhra Pradesh,Visakhapatnam,8.8,82.6,95.0,190.0,4/9/2007,2013-04-09,2013,4
183074,Andhra Pradesh,Visakhapatnam,8.9,31.2,78.0,156.0,4/9/2007,2013-04-09,2013,4
183096,Andhra Pradesh,Visakhapatnam,8.8,31.7,84.0,169.0,4/9/2007,2013-04-09,2013,4
183125,Andhra Pradesh,Visakhapatnam,9.2,32.6,95.0,181.0,4/9/2007,2013-04-09,2013,4
183140,Andhra Pradesh,Visakhapatnam,11.9,31.6,87.0,174.0,4/9/2007,2013-04-09,2013,4
183141,Andhra Pradesh,Visakhapatnam,8.2,30.0,77.0,159.0,4/9/2007,2013-04-09,2013,4
183142,Andhra Pradesh,Visakhapatnam,6.1,24.6,54.0,115.0,4/10/2007,2013-04-10,2013,4
183211,Andhra Pradesh,Visakhapatnam,5.9,21.7,50.0,105.0,4/10/2007,2013-04-10,2013,4
183298,Andhra Pradesh,Visakhapatnam,7.2,25.0,58.0,119.0,4/10/2007,2013-04-10,2013,4
183317,Andhra Pradesh,Visakhapatnam,6.8,24.8,54.0,106.0,4/10/2007,2013-04-10,2013,4
183439,Andhra Pradesh,Visakhapatnam,6.7,24.0,50.0,106.0,4/10/2007,2013-04-10,2013,4
183468,Andhra Pradesh,Visakhapatnam,6.2,23.9,60.0,123.0,4/10/2007,2013-04-10,2013,4
183469,Andhra Pradesh,Visakhapatnam,8.0,30.5,100.0,204.0,4/11/2007,2013-04-11,2013,4
183470,Andhra Pradesh,Visakhapatnam,7.9,30.7,93.0,191.0,4/11/2007,2013-04-11,2013,4
183472,Andhra Pradesh,Visakhapatnam,7.8,29.4,107.0,223.0,4/11/2007,2013-04-11,2013,4
183484,Andhra Pradesh,Visakhapatnam,8.3,29.7,113.0,220.0,4/11/2007,2013-04-11,2013,4
183539,Andhra Pradesh,Visakhapatnam,8.5,29.5,89.0,174.0,4/11/2007,2013-04-11,2013,4
