,state,location,so2,no2,rspm,spm,date,New Date,year,month
71418,Andhra Pradesh,Hyderabad,4.999715966727531,25.29017445357932,91.0,132.0,1/2/2007,2013-01-02,2013,1
71419,Andhra Pradesh,Hyderabad,8.5,34.8,97.0,279.0,1/2/2007,2013-01-02,2013,1
71424,Andhra Pradesh,Hyderabad,7.3,10.9,68.0,177.0,1/2/2007,2013-01-02,2013,1
71425,Andhra Pradesh,Hyderabad,5.6,34.5,128.0,314.0,1/13/2007,2013-01-13,2013,1
71426,Andhra Pradesh,Hyderabad,5.5,32.0,108.0,313.0,1/13/2007,2013-01-13,2013,1
71427,Andhra Pradesh,Hyderabad,5.2,37.3,116.0,378.0,1/14/2007,2013-01-14,2013,1
71428,Andhra Pradesh,Hyderabad,5.3,33.0,131.0,337.0,1/14/2007,2013-01-14,2013,1
71429,Andhra Pradesh,Hyderabad,4.2,16.1,62.0,148.0,1/14/2007,2013-01-14,2013,1
71430,Andhra Pradesh,Hyderabad,5.5,56.7,105.0,334.0,1/16/2007,2013-01-16,2013,1
71431,Andhra Pradesh,Hyderabad,5.2,43.6,152.0,370.0,1/16/2007,2013-01-16,2013,1
71444,Andhra Pradesh,Hyderabad,4.3,16.9,70.0,177.0,1/16/2007,2013-01-16,2013,1
71445,Andhra Pradesh,Hyderabad,5.0,42.0,119.0,343.0,1/17/2007,2013-01-17,2013,1
71454,Andhra Pradesh,Hyderabad,5.3,49.5,116.0,325.0,1/17/2007,2013-01-17,2013,1
71455,Andhra Pradesh,Hyderabad,4.8,16.4,85.0,161.0,1/17/2007,2013-01-17,2013,1
71456,Andhra Pradesh,Hyderabad,7.2,66.6,169.0,433.0,1/20/2007,2013-01-20,2013,1
71457,Andhra Pradesh,Hyderabad,5.8,36.1,172.0,497.0,1/20/2007,2013-01-20,2013,1
71458,Andhra Pradesh,Hyderabad,4.4,18.6,96.0,195.0,1/20/2007,2013-01-20,2013,1
71480,Andhra Pradesh,Hyderabad,5.2,49.2,133.0,401.0,1/21/2007,2013-01-21,2013,1
71481,Andhra Pradesh,Hyderabad,5.4,79.5,158.0,329.0,1/21/2007,2013-01-21,2013,1
71491,Andhra Pradesh,Hyderabad,4.4,19.0,68.0,168.0,1/21/2007,2013-01-21,2013,1
71527,Andhra Pradesh,Hyderabad,7.2,66.6,192.0,386.0,1/22/2007,2013-01-22,2013,1
71528,Andhra Pradesh,Hyderabad,7.3,51.4,167.0,430.0,1/22/2007,2013-01-22,2013,1
71571,Andhra Pradesh,Hyderabad,4.4,19.1,75.0,147.0,1/22/2007,2013-01-22,2013,1
71583,Andhra Pradesh,Hyderabad,4.8,30.7,77.0,297.0,1/23/2007,2013-01-23,2013,1
71623,Andhra Pradesh,Hyderabad,5.3,53.2,141.0,368.0,1/23/2007,2013-01-23,2013,1
71624,Andhra Pradesh,Hyderabad,4.7,16.2,76.0,212.0,1/23/2007,2013-01-23,2013,1
71625,Andhra Pradesh,Hyderabad,5.1,35.7,118.0,321.0,1/26/2007,2013-01-26,2013,1
71626,Andhra Pradesh,Hyderabad,5.2,31.0,140.0,349.0,1/26/2007,2013-01-26,2013,1
71628,Andhra Pradesh,Hyderabad,5.0,33.5,88.0,272.0,1/27/2007,2013-01-27,2013,1
71629,Andhra Pradesh,Hyderabad,4.5,16.2,93.0,215.0,1/27/2007,2013-01-27,2013,1
71630,Andhra Pradesh,Hyderabad,5.1,35.5,136.0,319.0,1/27/2007,2013-01-27,2013,1
71631,Andhra Pradesh,Hyderabad,5.5,34.9,163.0,344.0,1/28/2007,2013-01-28,2013,1
71632,Andhra Pradesh,Hyderabad,5.1,33.0,86.0,284.0,1/29/2007,2013-01-29,2013,1
71633,Andhra Pradesh,Hyderabad,4.9,17.3,45.0,146.0,1/29/2007,2013-01-29,2013,1
71641,Andhra Pradesh,Hyderabad,4.9,49.1,111.0,275.0,1/31/2007,2013-01-31,2013,1
71642,Andhra Pradesh,Hyderabad,5.7,40.7,136.0,367.0,2/1/2007,2013-02-01,2013,2
71643,Andhra Pradesh,Hyderabad,4.2,18.8,75.0,134.0,2/1/2007,2013-02-01,2013,2
71671,Andhra Pradesh,Hyderabad,5.6,36.4,113.0,327.0,2/2/2007,2013-02-02,2013,2
71681,Andhra Pradesh,Hyderabad,4.9,29.6,91.0,282.0,2/2/2007,2013-02-02,2013,2
71721,Andhra Pradesh,Hyderabad,4.7,15.3,58.0,163.0,2/2/2007,2013-02-02,2013,2
71722,Andhra Pradesh,Hyderabad,5.1,32.6,112.0,311.0,2/2/2007,2013-02-02,2013,2
71723,Andhra Pradesh,Hyderabad,5.2,35.4,126.0,334.0,2/3/2007,2013-02-03,2013,2
71741,Andhra Pradesh,Hyderabad,5.3,35.8,153.0,337.0,2/3/2007,2013-02-03,2013,2
71742,Andhra Pradesh,Hyderabad,4.8,14.7,58.0,152.0,2/3/2007,2013-02-03,2013,2
71779,Andhra Pradesh,Hyderabad,5.3,31.7,89.0,289.0,2/4/2007,2013-02-04,2013,2
71780,Andhra Pradesh,Hyderabad,5.6,36.8,135.0,347.0,2/4/2007,2013-02-04,2013,2
71792,Andhra Pradesh,Hyderabad,4.7,14.6,53.0,149.0,2/4/2007,2013-02-04,2013,2
71836,Andhra Pradesh,Hyderabad,5.3,27.2,70.0,287.0,2/5/2007,2013-02-05,2013,2
71837,Andhra Pradesh,Hyderabad,5.1,28.0,60.0,217.0,2/5/2007,2013-02-05,2013,2
71838,Andhra Pradesh,Hyderabad,4.2,16.6,50.0,197.0,2/5/2007,2013-02-05,2013,2
71904,Andhra Pradesh,Hyderabad,5.3,31.1,69.0,311.0,2/6/2007,2013-02-06,2013,2
71945,Andhra Pradesh,Hyderabad,4.9,76.9,121.0,330.0,2/6/2007,2013-02-06,2013,2
71946,Andhra Pradesh,Hyderabad,4.2,14.0,40.0,126.0,2/6/2007,2013-02-06,2013,2
71947,Andhra Pradesh,Hyderabad,5.6,31.9,97.0,404.0,2/7/2007,2013-02-07,2013,2
71990,Andhra Pradesh,Hyderabad,5.7,35.6,89.0,311.0,2/7/2007,2013-02-07,2013,2
72013,Andhra Pradesh,Hyderabad,4.2,14.5,55.0,202.0,2/7/2007,2013-02-07,2013,2
72014,Andhra Pradesh,Hyderabad,5.1,21.1,52.0,244.0,2/8/2007,2013-02-08,2013,2
72015,Andhra Pradesh,Hyderabad,6.3,21.7,20.0,62.0,2/8/2007,2013-02-08,2013,2
72067,Andhra Pradesh,Hyderabad,5.3,37.1,48.0,157.0,2/8/2007,2013-02-08,2013,2
72094,Andhra Pradesh,Hyderabad,4.999715966727531,25.29017445357932,,227.75253623188416,2/8/2007,2013-02-08,2013,2
72095,Andhra Pradesh,Hyderabad,4.4,16.2,20.0,53.0,2/8/2007,2013-02-08,2013,2
72096,Andhra Pradesh,Hyderabad,5.6,22.6,30.0,171.0,2/8/2007,2013-02-08,2013,2
72097,Andhra Pradesh,Hyderabad,5.2,28.8,65.0,168.0,2/9/2007,2013-02-09,2013,2
72098,Andhra Pradesh,Hyderabad,5.1,31.8,58.0,157.0,2/9/2007,2013-02-09,2013,2
72113,Andhra Pradesh,Hyderabad,4.3,14.7,25.0,58.0,2/9/2007,2013-02-09,2013,2
72114,Andhra Pradesh,Hyderabad,5.4,32.2,86.0,219.0,2/10/2007,2013-02-10,2013,2
72115,Andhra Pradesh,Hyderabad,4.4,14.9,38.0,98.0,2/10/2007,2013-02-10,2013,2
72116,Andhra Pradesh,Hyderabad,4.7,33.5,98.0,281.0,2/11/2007,2013-02-11,2013,2
72149,Andhra Pradesh,Hyderabad,4.1,14.1,45.0,135.0,2/11/2007,2013-02-11,2013,2
72162,Andhra Pradesh,Hyderabad,5.7,36.3,124.0,322.0,2/12/2007,2013-02-12,2013,2
72201,Andhra Pradesh,Hyderabad,6.1,16.0,52.0,159.0,2/13/2007,2013-02-13,2013,2
72202,Andhra Pradesh,Hyderabad,9.7,26.2,68.0,238.0,2/13/2007,2013-02-13,2013,2
72203,Andhra Pradesh,Hyderabad,5.8,14.6,94.0,262.0,2/13/2007,2013-02-13,2013,2
72215,Andhra Pradesh,Hyderabad,5.5,41.5,105.0,317.0,2/14/2007,2013-02-14,2013,2
72216,Andhra Pradesh,Hyderabad,5.5,31.9,129.0,319.0,2/14/2007,2013-02-14,2013,2
72255,Andhra Pradesh,Hyderabad,4.8,16.3,71.0,214.0,2/14/2007,2013-02-14,2013,2
72267,Andhra Pradesh,Hyderabad,5.2,30.8,163.0,392.0,2/15/2007,2013-02-15,2013,2
72308,Andhra Pradesh,Hyderabad,5.3,30.9,107.0,257.0,2/15/2007,2013-02-15,2013,2
72309,Andhra Pradesh,Hyderabad,4.9,16.1,62.0,165.0,2/15/2007,2013-02-15,2013,2
72310,Andhra Pradesh,Hyderabad,5.4,33.3,117.0,316.0,2/16/2007,2013-02-16,2013,2
72311,Andhra Pradesh,Hyderabad,5.0,34.3,132.0,364.0,2/17/2007,2013-02-17,2013,2
72323,Andhra Pradesh,Hyderabad,5.5,36.2,99.0,293.0,2/17/2007,2013-02-17,2013,2
72324,Andhra Pradesh,Hyderabad,4.9,17.1,67.0,173.0,2/17/2007,2013-02-17,2013,2
72349,Andhra Pradesh,Hyderabad,6.2,5.3,43.0,96.0,2/19/2007,2013-02-19,2013,2
72359,Andhra Pradesh,Hyderabad,10.4,18.5,51.0,168.0,2/19/2007,2013-02-19,2013,2
72384,Andhra Pradesh,Hyderabad,8.2,8.0,47.0,95.0,2/19/2007,2013-02-19,2013,2
72385,Andhra Pradesh,Hyderabad,5.1,35.5,110.0,340.0,2/20/2007,2013-02-20,2013,2
72393,Andhra Pradesh,Hyderabad,5.6,32.5,111.0,303.0,2/20/2007,2013-02-20,2013,2
72394,Andhra Pradesh,Hyderabad,4.8,15.8,63.0,141.0,2/20/2007,2013-02-20,2013,2
72395,Andhra Pradesh,Hyderabad,4.9,30.9,120.0,344.0,2/21/2007,2013-02-21,2013,2
72406,Andhra Pradesh,Hyderabad,5.0,41.5,120.0,296.0,2/21/2007,2013-02-21,2013,2
72407,Andhra Pradesh,Hyderabad,4.4,16.4,65.0,163.0,2/21/2007,2013-02-21,2013,2
72408,Andhra Pradesh,Hyderabad,5.4,42.9,181.0,471.0,2/22/2007,2013-02-22,2013,2
72433,Andhra Pradesh,Hyderabad,5.7,30.5,139.0,369.0,2/22/2007,2013-02-22,2013,2
72434,Andhra Pradesh,Hyderabad,4.8,15.2,53.0,128.0,2/22/2007,2013-02-22,2013,2
72444,Andhra Pradesh,Hyderabad,7.1,25.29017445357932,60.0,113.0,2/23/2007,2013-02-23,2013,2
72475,Andhra Pradesh,Hyderabad,15.1,15.5,53.0,189.0,2/23/2007,2013-02-23,2013,2
72476,Andhra Pradesh,Hyderabad,5.1,29.6,125.0,318.0,2/23/2007,2013-02-23,2013,2
72477,Andhra Pradesh,Hyderabad,5.1,52.7,111.0,295.0,2/23/2007,2013-02-23,2013,2
72489,Andhra Pradesh,Hyderabad,9.2,8.8,60.0,138.0,2/23/2007,2013-02-23,2013,2
72490,Andhra Pradesh,Hyderabad,4.9,17.5,88.0,267.0,2/23/2007,2013-02-23,2013,2
72530,Andhra Pradesh,Hyderabad,5.3,35.8,98.0,275.0,2/25/2007,2013-02-25,2013,2
72563,Andhra Pradesh,Hyderabad,4.9,17.1,72.0,190.0,2/25/2007,2013-02-25,2013,2
72564,Andhra Pradesh,Hyderabad,5.7,41.6,102.0,351.0,2/26/2007,2013-02-26,2013,2
72565,Andhra Pradesh,Hyderabad,5.7,31.5,108.0,306.0,2/26/2007,2013-02-26,2013,2
72579,Andhra Pradesh,Hyderabad,4.6,15.0,39.0,98.0,2/26/2007,2013-02-26,2013,2
72580,Andhra Pradesh,Hyderabad,4.3,25.29017445357932,43.0,131.0,2/27/2007,2013-02-27,2013,2
72617,Andhra Pradesh,Hyderabad,7.5,21.2,61.0,238.0,2/27/2007,2013-02-27,2013,2
72618,Andhra Pradesh,Hyderabad,5.8,40.8,101.0,289.0,2/27/2007,2013-02-27,2013,2
72631,Andhra Pradesh,Hyderabad,5.0,12.0,77.0,154.0,2/27/2007,2013-02-27,2013,2
72684,Andhra Pradesh,Hyderabad,4.9,17.1,60.0,156.0,2/27/2007,2013-02-27,2013,2
72685,Andhra Pradesh,Hyderabad,5.0,34.9,104.0,371.0,2/28/2007,2013-02-28,2013,2
72686,Andhra Pradesh,Hyderabad,5.5,29.6,119.0,287.0,2/28/2007,2013-02-28,2013,2
72687,Andhra Pradesh,Hyderabad,5.1,32.2,146.0,360.0,2/28/2007,2013-02-28,2013,2
72727,Andhra Pradesh,Hyderabad,4.8,15.4,46.0,125.0,2/28/2007,2013-02-28,2013,2
72774,Andhra Pradesh,Hyderabad,4.8,51.5,124.0,339.0,3/1/2007,2013-03-01,2013,3
72775,Andhra Pradesh,Hyderabad,5.2,41.8,123.0,307.0,3/1/2007,2013-03-01,2013,3
72810,Andhra Pradesh,Hyderabad,4.6,21.2,114.0,202.0,3/1/2007,2013-03-01,2013,3
72836,Andhra Pradesh,Hyderabad,4.4,18.3,49.0,135.0,3/2/2007,2013-03-02,2013,3
72837,Andhra Pradesh,Hyderabad,5.0,29.5,133.0,333.0,3/3/2007,2013-03-03,2013,3
72838,Andhra Pradesh,Hyderabad,4.9,31.8,100.0,257.0,3/3/2007,2013-03-03,2013,3
72839,Andhra Pradesh,Hyderabad,4.9,33.4,129.0,369.0,3/4/2007,2013-03-04,2013,3
72840,Andhra Pradesh,Hyderabad,5.3,36.4,115.0,334.0,3/4/2007,2013-03-04,2013,3
72851,Andhra Pradesh,Hyderabad,4.7,14.0,60.0,154.0,3/4/2007,2013-03-04,2013,3
72852,Andhra Pradesh,Hyderabad,8.6,19.3,46.0,108.0,3/5/2007,2013-03-05,2013,3
72853,Andhra Pradesh,Hyderabad,5.2,29.1,92.0,273.0,3/5/2007,2013-03-05,2013,3
72854,Andhra Pradesh,Hyderabad,5.0,34.3,120.0,344.0,3/5/2007,2013-03-05,2013,3
72892,Andhra Pradesh,Hyderabad,4.999715966727531,25.29017445357932,61.0,115.0,3/5/2007,2013-03-05,2013,3
72893,Andhra Pradesh,Hyderabad,5.2,33.4,56.0,283.0,3/6/2007,2013-03-06,2013,3
72933,Andhra Pradesh,Hyderabad,5.0,29.9,81.0,267.0,3/6/2007,2013-03-06,2013,3
72934,Andhra Pradesh,Hyderabad,4.7,15.8,35.0,138.0,3/6/2007,2013-03-06,2013,3
72935,Andhra Pradesh,Hyderabad,5.1,31.8,87.0,289.0,3/7/2007,2013-03-07,2013,3
72936,Andhra Pradesh,Hyderabad,5.2,30.3,125.0,389.0,3/7/2007,2013-03-07,2013,3
72937,Andhra Pradesh,Hyderabad,4.7,15.9,48.0,106.0,3/7/2007,2013-03-07,2013,3
72938,Andhra Pradesh,Hyderabad,5.1,25.2,50.0,207.0,3/8/2007,2013-03-08,2013,3
72975,Andhra Pradesh,Hyderabad,5.3,35.2,89.0,299.0,3/8/2007,2013-03-08,2013,3
73009,Andhra Pradesh,Hyderabad,4.7,16.6,27.0,78.0,3/8/2007,2013-03-08,2013,3
73010,Andhra Pradesh,Hyderabad,5.3,30.7,98.0,304.0,3/9/2007,2013-03-09,2013,3
73011,Andhra Pradesh,Hyderabad,5.2,31.3,103.0,316.0,3/9/2007,2013-03-09,2013,3
73012,Andhra Pradesh,Hyderabad,4.7,15.7,44.0,100.0,3/9/2007,2013-03-09,2013,3
73013,Andhra Pradesh,Hyderabad,2.5,17.1,45.0,105.0,3/10/2007,2013-03-10,2013,3
73014,Andhra Pradesh,Hyderabad,5.3,24.3,35.0,142.0,3/10/2007,2013-03-10,2013,3
73026,Andhra Pradesh,Hyderabad,5.0,27.0,102.0,321.0,3/10/2007,2013-03-10,2013,3
73027,Andhra Pradesh,Hyderabad,3.2,19.3,73.0,225.0,3/10/2007,2013-03-10,2013,3
73028,Andhra Pradesh,Hyderabad,4.7,14.5,34.0,87.0,3/10/2007,2013-03-10,2013,3
73029,Andhra Pradesh,Hyderabad,5.0,30.4,82.0,271.0,3/11/2007,2013-03-11,2013,3
73074,Andhra Pradesh,Hyderabad,5.0,31.9,84.0,294.0,3/11/2007,2013-03-11,2013,3
73117,Andhra Pradesh,Hyderabad,4.9,13.6,38.0,107.0,3/11/2007,2013-03-11,2013,3
73118,Andhra Pradesh,Hyderabad,5.2,31.2,113.0,322.0,3/12/2007,2013-03-12,2013,3
73119,Andhra Pradesh,Hyderabad,5.1,42.4,136.0,335.0,3/12/2007,2013-03-12,2013,3
73133,Andhra Pradesh,Hyderabad,4.7,17.0,48.0,133.0,3/12/2007,2013-03-12,2013,3
73161,Andhra Pradesh,Hyderabad,3.5,25.29017445357932,42.0,114.0,3/13/2007,2013-03-13,2013,3
73183,Andhra Pradesh,Hyderabad,3.3,10.5,40.0,148.0,3/13/2007,2013-03-13,2013,3
73184,Andhra Pradesh,Hyderabad,3.7,5.5,44.0,115.0,3/13/2007,2013-03-13,2013,3
73185,Andhra Pradesh,Hyderabad,5.1,34.9,94.0,305.0,3/14/2007,2013-03-14,2013,3
73186,Andhra Pradesh,Hyderabad,5.3,36.0,69.0,182.0,3/14/2007,2013-03-14,2013,3
73187,Andhra Pradesh,Hyderabad,4.9,30.5,130.0,338.0,3/15/2007,2013-03-15,2013,3
73204,Andhra Pradesh,Hyderabad,5.1,37.3,93.0,286.0,3/15/2007,2013-03-15,2013,3
73205,Andhra Pradesh,Hyderabad,4.8,15.7,51.0,157.0,3/15/2007,2013-03-15,2013,3
73206,Andhra Pradesh,Hyderabad,5.7,35.8,137.0,283.0,3/16/2007,2013-03-16,2013,3
73212,Andhra Pradesh,Hyderabad,4.3,15.6,44.0,117.0,3/16/2007,2013-03-16,2013,3
73213,Andhra Pradesh,Hyderabad,5.0,32.8,157.0,381.0,3/17/2007,2013-03-17,2013,3
73214,Andhra Pradesh,Hyderabad,5.4,33.5,118.0,273.0,3/17/2007,2013-03-17,2013,3
73215,Andhra Pradesh,Hyderabad,4.8,17.0,106.0,259.0,3/17/2007,2013-03-17,2013,3
73216,Andhra Pradesh,Hyderabad,4.9,30.6,102.0,302.0,3/18/2007,2013-03-18,2013,3
73217,Andhra Pradesh,Hyderabad,4.4,12.9,60.0,160.0,3/18/2007,2013-03-18,2013,3
73229,Andhra Pradesh,Hyderabad,5.1,62.9,155.0,380.0,3/20/2007,2013-03-20,2013,3
73230,Andhra Pradesh,Hyderabad,5.5,35.5,123.0,327.0,3/20/2007,2013-03-20,2013,3
73231,Andhra Pradesh,Hyderabad,4.4,16.5,61.0,140.0,3/20/2007,2013-03-20,2013,3
73278,Andhra Pradesh,Hyderabad,3.5,25.29017445357932,69.0,146.0,3/21/2007,2013-03-21,2013,3
73291,Andhra Pradesh,Hyderabad,5.0,5.4,86.0,192.0,3/21/2007,2013-03-21,2013,3
73343,Andhra Pradesh,Hyderabad,5.1,39.0,159.0,355.0,3/21/2007,2013-03-21,2013,3
73344,Andhra Pradesh,Hyderabad,5.0,38.6,119.0,323.0,3/21/2007,2013-03-21,2013,3
73357,Andhra Pradesh,Hyderabad,4.9,25.29017445357932,72.0,143.0,3/21/2007,2013-03-21,2013,3
73358,Andhra Pradesh,Hyderabad,4.7,17.0,68.0,170.0,3/21/2007,2013-03-21,2013,3
73359,Andhra Pradesh,Hyderabad,5.4,37.0,115.0,361.0,3/22/2007,2013-03-22,2013,3
73360,Andhra Pradesh,Hyderabad,5.2,33.7,107.0,302.0,3/22/2007,2013-03-22,2013,3
73390,Andhra Pradesh,Hyderabad,4.7,16.5,61.0,125.0,3/22/2007,2013-03-22,2013,3
73402,Andhra Pradesh,Hyderabad,2.9,25.29017445357932,53.0,154.0,3/23/2007,2013-03-23,2013,3
73432,Andhra Pradesh,Hyderabad,4.9,43.3,113.0,300.0,3/23/2007,2013-03-23,2013,3
73433,Andhra Pradesh,Hyderabad,3.2,7.1,50.0,101.0,3/23/2007,2013-03-23,2013,3
73444,Andhra Pradesh,Hyderabad,4.8,17.0,64.0,163.0,3/23/2007,2013-03-23,2013,3
73445,Andhra Pradesh,Hyderabad,5.1,30.3,170.0,423.0,3/26/2007,2013-03-26,2013,3
73446,Andhra Pradesh,Hyderabad,5.5,38.7,152.0,316.0,3/26/2007,2013-03-26,2013,3
73447,Andhra Pradesh,Hyderabad,4.5,15.5,62.0,192.0,3/26/2007,2013-03-26,2013,3
73448,Andhra Pradesh,Hyderabad,3.7,25.29017445357932,69.0,180.0,3/27/2007,2013-03-27,2013,3
73485,Andhra Pradesh,Hyderabad,6.6,10.3,83.0,213.0,3/27/2007,2013-03-27,2013,3
73493,Andhra Pradesh,Hyderabad,4.9,36.1,133.0,341.0,3/27/2007,2013-03-27,2013,3
73545,Andhra Pradesh,Hyderabad,5.2,5.4,46.0,83.0,3/27/2007,2013-03-27,2013,3
73546,Andhra Pradesh,Hyderabad,4.7,18.5,61.0,144.0,3/27/2007,2013-03-27,2013,3
73547,Andhra Pradesh,Hyderabad,6.0,42.5,126.0,262.0,3/28/2007,2013-03-28,2013,3
73548,Andhra Pradesh,Hyderabad,4.8,15.7,62.0,173.0,3/28/2007,2013-03-28,2013,3
73549,Andhra Pradesh,Hyderabad,5.1,41.8,126.0,344.0,3/28/2007,2013-03-28,2013,3
73550,Andhra Pradesh,Hyderabad,4.5,5.7,59.0,184.0,3/29/2007,2013-03-29,2013,3
73563,Andhra Pradesh,Hyderabad,7.2,22.2,57.0,178.0,3/29/2007,2013-03-29,2013,3
73564,Andhra Pradesh,Hyderabad,6.3,11.4,37.0,52.0,3/29/2007,2013-03-29,2013,3
73565,Andhra Pradesh,Hyderabad,5.0,34.3,156.0,354.0,3/31/2007,2013-03-31,2013,3
73566,Andhra Pradesh,Hyderabad,4.8,12.9,79.0,208.0,3/31/2007,2013-03-31,2013,3
73600,Andhra Pradesh,Hyderabad,5.2,48.5,163.0,371.0,4/1/2007,2013-04-01,2013,4
73615,Andhra Pradesh,Hyderabad,4.3,17.7,81.0,202.0,4/1/2007,2013-04-01,2013,4
73653,Andhra Pradesh,Hyderabad,5.0,37.8,94.0,268.0,4/2/2007,2013-04-02,2013,4
73654,Andhra Pradesh,Hyderabad,5.5,34.8,164.0,349.0,4/2/2007,2013-04-02,2013,4
73655,Andhra Pradesh,Hyderabad,5.2,32.4,94.0,305.0,4/2/2007,2013-04-02,2013,4
73656,Andhra Pradesh,Hyderabad,4.5,16.2,66.0,167.0,4/2/2007,2013-04-02,2013,4
73657,Andhra Pradesh,Hyderabad,5.4,34.7,116.0,394.0,4/3/2007,2013-04-03,2013,4
73658,Andhra Pradesh,Hyderabad,5.5,34.8,83.0,229.0,4/3/2007,2013-04-03,2013,4
73675,Andhra Pradesh,Hyderabad,4.3,15.4,56.0,138.0,4/3/2007,2013-04-03,2013,4
73676,Andhra Pradesh,Hyderabad,5.2,30.4,123.0,311.0,4/4/2007,2013-04-04,2013,4
73677,Andhra Pradesh,Hyderabad,4.8,16.9,50.0,137.0,4/4/2007,2013-04-04,2013,4
73678,Andhra Pradesh,Hyderabad,4.9,28.7,74.0,276.0,4/5/2007,2013-04-05,2013,4
73716,Andhra Pradesh,Hyderabad,5.4,38.9,74.0,249.0,4/5/2007,2013-04-05,2013,4
73717,Andhra Pradesh,Hyderabad,4.2,17.4,58.0,140.0,4/5/2007,2013-04-05,2013,4
73727,Andhra Pradesh,Hyderabad,5.1,32.3,94.0,246.0,4/6/2007,2013-04-06,2013,4
73766,Andhra Pradesh,Hyderabad,4.999715966727531,25.29017445357932,37.0,110.0,4/6/2007,2013-04-06,2013,4
73767,Andhra Pradesh,Hyderabad,4.999715966727531,25.29017445357932,39.0,105.0,4/6/2007,2013-04-06,2013,4
73768,Andhra Pradesh,Hyderabad,4.2,15.4,41.0,120.0,4/6/2007,2013-04-06,2013,4
73818,Andhra Pradesh,Hyderabad,4.999715966727531,25.29017445357932,42.0,125.0,4/6/2007,2013-04-06,2013,4
73837,Andhra Pradesh,Hyderabad,5.7,33.3,81.0,284.0,4/7/2007,2013-04-07,2013,4
73838,Andhra Pradesh,Hyderabad,5.2,34.8,94.0,261.0,4/7/2007,2013-04-07,2013,4
73839,Andhra Pradesh,Hyderabad,4.2,15.2,43.0,111.0,4/7/2007,2013-04-07,2013,4
73844,Andhra Pradesh,Hyderabad,5.4,27.7,63.0,246.0,4/8/2007,2013-04-08,2013,4
73845,Andhra Pradesh,Hyderabad,5.6,45.4,61.0,172.0,4/8/2007,2013-04-08,2013,4
73846,Andhra Pradesh,Hyderabad,4.3,15.8,32.0,86.0,4/8/2007,2013-04-08,2013,4
73847,Andhra Pradesh,Hyderabad,5.4,30.6,50.0,163.0,4/9/2007,2013-04-09,2013,4
73848,Andhra Pradesh,Hyderabad,5.2,32.7,63.0,176.0,4/9/2007,2013-04-09,2013,4
73849,Andhra Pradesh,Hyderabad,4.3,14.2,33.0,77.0,4/9/2007,2013-04-09,2013,4
73858,Andhra Pradesh,Hyderabad,5.2,30.8,96.0,296.0,4/10/2007,2013-04-10,2013,4
73859,Andhra Pradesh,Hyderabad,5.0,27.2,108.0,309.0,4/10/2007,2013-04-10,2013,4
73860,Andhra Pradesh,Hyderabad,4.999715966727531,22.6,24.0,68.0,4/11/2007,2013-04-11,2013,4
73861,Andhra Pradesh,Hyderabad,5.2,29.1,97.0,290.0,4/11/2007,2013-04-11,2013,4
73874,Andhra Pradesh,Hyderabad,4.8,47.6,45.0,170.0,4/11/2007,2013-04-11,2013,4
73875,Andhra Pradesh,Hyderabad,4.1,16.0,35.0,101.0,4/11/2007,2013-04-11,2013,4
73876,Andhra Pradesh,Hyderabad,4.999715966727531,25.29017445357932,,227.75253623188416,4/11/2007,2013-04-11,2013,4
73877,Andhra Pradesh,Hyderabad,4.2,16.0,66.0,115.0,4/12/2007,2013-04-12,2013,4
73878,Andhra Pradesh,Hyderabad,5.3,33.5,146.0,331.0,4/12/2007,2013-04-12,2013,4
73922,Andhra Pradesh,Hyderabad,6.2,23.2,100.0,225.0,4/12/2007,2013-04-12,2013,4
73923,Andhra Pradesh,Hyderabad,4.3,15.0,50.0,142.0,4/12/2007,2013-04-12,2013,4
73935,Andhra Pradesh,Hyderabad,3.8,14.6,92.0,174.0,4/12/2007,2013-04-12,2013,4
73985,Andhra Pradesh,Hyderabad,5.2,35.8,113.0,371.0,4/14/2007,2013-04-14,2013,4
73986,Andhra Pradesh,Hyderabad,5.8,37.5,93.0,293.0,4/14/2007,2013-04-14,2013,4
74001,Andhra Pradesh,Hyderabad,4.8,14.5,63.0,180.0,4/14/2007,2013-04-14,2013,4
74002,Andhra Pradesh,Hyderabad,5.2,34.4,145.0,373.0,4/15/2007,2013-04-15,2013,4
74003,Andhra Pradesh,Hyderabad,5.3,36.2,79.0,237.0,4/15/2007,2013-04-15,2013,4
74004,Andhra Pradesh,Hyderabad,4.8,18.1,55.0,126.0,4/15/2007,2013-04-15,2013,4
74041,Andhra Pradesh,Hyderabad,5.5,32.3,104.0,273.0,4/16/2007,2013-04-16,2013,4
74054,Andhra Pradesh,Hyderabad,4.2,16.1,48.0,139.0,4/16/2007,2013-04-16,2013,4
74085,Andhra Pradesh,Hyderabad,5.1,27.2,109.0,325.0,4/17/2007,2013-04-17,2013,4
74086,Andhra Pradesh,Hyderabad,5.1,53.6,101.0,306.0,4/17/2007,2013-04-17,2013,4
74087,Andhra Pradesh,Hyderabad,4.6,19.1,57.0,131.0,4/17/2007,2013-04-17,2013,4
74088,Andhra Pradesh,Hyderabad,5.4,34.4,56.0,179.0,4/18/2007,2013-04-18,2013,4
74089,Andhra Pradesh,Hyderabad,5.5,32.8,119.0,311.0,4/20/2007,2013-04-20,2013,4
74090,Andhra Pradesh,Hyderabad,5.2,33.7,85.0,234.0,4/20/2007,2013-04-20,2013,4
